CountyState,Average,RegionID
"Lake, FL",259400,28728
"Harper, OK",59700,51182
"Santa Cruz, AZ",238800,33347
"Kenosha, WI",476600,398993
"Mercer, PA",178500,399236
"Jefferson, AL",194700,103474
"Jennings, IN",172500,31000
"Lawrence, TN",163100,28631
"Brunswick, NC",173100,41855
"Mercer, PA",200000,398265
"Rusk, TX",95700,13142
"Armstrong, PA",104600,397630
"Rice, MN",179500,12836
"Mower, MN",91500,22019
"Fentress, TN",143700,51428
"Shawnee, KS",146700,30292
"Montgomery, PA",270200,20386
"Frederick, MD",453400,14714
"Winnebago, IL",157300,31179
"Pickens, GA",150600,32208
"Brown, WI",171700,396133
"Saint Louis, MO",93500,173257
"Westmoreland, PA",170900,9518
"Walworth, WI",462900,4741
"Perry, IN",136600,30727
"Berks, PA",286700,39827
"Mercer, PA",165300,396978
"Merrimack, NH",240200,9253
"Carver, MN",181500,13051
"Pima, AZ",417000,21021
"Wood, OH",101500,29531
"Cumberland, PA",132100,49634
"Travis, TX",162100,5785
"Washington, VT",259700,17843
"Schuylkill, PA",236500,395808
"Luzerne, PA",97200,39067
"Houston, GA",276800,25355
"Monroe, MI",108500,25678
"Sussex, NJ",354800,190470
"Washington, PA",127300,397950
"Franklin, VA",627900,20888
"Allen, OH",221100,17945
"Saint Louis, MN",83600,55816
"Howard, MD",560600,26980
"Berkshire, MA",430400,47657
"Niagara, NY",230600,14745
"Waller, TX",111700,16587
"Charles, MD",400800,6186
"Miami, IN",138100,12497
"Carroll, NH",262300,15957
"Allegheny, PA",117800,397870
"Tazewell, IL",129400,5982
"Franklin, MA",428400,34798
"Washington, PA",163300,30654
"Allegan, MI",263100,13808
"Allegheny, PA",169100,17060
"Pinellas, FL",610100,36400
"Cass, MO",130500,10161
"Kern, CA",305200,55932
"Burke, NC",148400,10932
"Carver, MN",234100,5843
"Hancock, OH",171000,21044
"Washington, TX",139800,10638
"Chelan, WA",250300,22239
"Bucks, PA",458300,398258
"Jackson, OR",554700,28741
"Knox, TN",173000,29038
"Berkshire, MA",334100,9525
"Miami, IN",100700,14784
"Nassau, NY",2577400,26537
"Sangamon, IL",293500,33973
"Lancaster, PA",311300,397897
"Schoharie, NY",111600,4889
"Walton, GA",253300,11646
"Dane, WI",538000,53151
"Washington, PA",233200,217272
"Cumberland, NJ",219700,397456
"Walworth, WI",406400,41713
"Allegheny, PA",385000,208246
"Cumberland, NJ",154100,272652
"McNairy, TN",69900,3654
"Mason, WA",410800,14224
"Onondaga, NY",126900,53499
"Ingham, MI",174400,167088
"Dauphin, PA",304900,397831
"Lancaster, VA",312300,7915
"Clark, IN",140100,26340
"Hanover, VA",235900,28359
"Saint Landry, LA",245900,34183
"Hillsborough, NH",272900,53187
"Lawrence, TN",90700,23165
"Allegheny, PA",216900,26250
"Litchfield, CT",473400,32290
"Cook, IL",183500,41227
"Hampshire, MA",441000,56269
"Polk, FL",154900,12269
"White, AR",147000,40235
"Grafton, NH",238200,44307
"Northumberland, PA",117800,41584
"Stark, OH",232200,56375
"Saint Louis, MO",157500,174813
"Wayne, IN",120600,57057
"Sangamon, IL",171000,32225
"Johnson, TX",146800,36033
"Dona Ana, NM",293800,53283
"Pope, AR",183400,29987
"Jackson, MI",239100,49489
"Sussex, NJ",339300,272644
"Brevard, FL",518200,52625
"Henry, VA",116400,11430
"Rutherford, TN",253900,30887
"Saint Louis, MO",413400,53663
"Huntingdon, PA",154900,398537
"Allegheny, PA",105400,21277
"Bergen, NJ",916900,5098
"Fountain, IN",154000,10971
"Barnstable, MA",823700,20854
"Saint Clair, IL",139100,38257
"Dauphin, PA",152100,398836
"Camp, TX",119500,15791
"Kane, IL",230300,23701
"Tuscaloosa, AL",240900,44672
"Schuylkill, PA",141000,399070
"Frederick, VA",360600,21968
"Steuben, NY",340000,397918
"Windsor, VT",169400,6800
"Knox, IN",144100,53383
"Collin, TX",183700,51042
"Sangamon, IL",93000,55910
"Saint Louis, MO",54700,28805
"Beaver, PA",95800,397410
"Allegheny, PA",481000,44283
"Dallas, IA",112600,26711
"Washington, MD",270200,29451
"Scott, KY",253400,16196
"Jones, MS",191500,25997
"Lafayette, MS",115800,30113
"Allen, IN",229100,42224
"Lackawanna, PA",162200,51639
"Clackamas, OR",395700,54115
"Saint Joseph, IN",94400,142317
"Racine, WI",315900,252674
"Lincoln, LA",163100,10821
"Greene, IN",169800,54455
"Centre, PA",198400,399000
"Suffolk, NY",778200,48451
"Mercer, PA",111400,398762
"Sangamon, IL",233300,21313
"Island, WA",565600,24950
"San Bernardino, CA",189400,26126
"Saline, AR",188900,40849
"Kent, MD",188500,21392
"Salem, NJ",159300,21901
"Tulare, CA",263000,36395
"Fresno, CA",213400,39371
"Calhoun, MI",163000,7383
"Nassau, NY",652000,16969
"Scott, MS",183200,25463
"Schuylkill, PA",262500,397754
"Jackson, FL",156600,35303
"Washington, PA",100900,397295
"Monroe, FL",644100,14099
"Marshall, MS",86800,5524
"Sumter, SC",80800,12481
"Pender, NC",470300,16007
"Northampton, PA",208900,21221
"Dubois, IN",258400,51325
"Brown, WI",218900,14024
"Buncombe, NC",335800,43848
"Whatcom, WA",450300,396888
"Wicomico, MD",141300,40358
"Pima, AZ",325700,17586
"Burleigh, ND",211100,25595
"Rock, WI",296100,399276
"Hickman, TN",122700,8820
"Rowan, NC",219800,41783
"Rock, WI",342400,397345
"Sonoma, CA",1045200,737786
"Fairfield, OH",143500,29164
"Schuylkill, PA",69400,42261
"Merrimack, NH",245900,44854
"Allegheny, PA",45700,47289
"Rusk, TX",96600,8835
"Mason, WA",320000,45536
"Pontotoc, OK",104400,50681
"Jefferson, WA",383900,6663
"Beaver, PA",195200,5279
"New Castle, DE",208200,44110
"Racine, WI",255400,252985
"Saint Clair, IL",77700,10094
"Niagara, NY",187500,29933
"Chester, PA",406600,11316
"Cherokee, OK",132600,13197
"Montgomery, NC",92100,41050
"Avoyelles, LA",100200,33454
"Allen, IN",171400,142763
"Tippecanoe, IN",148100,7891
"Wabash, IN",160100,47405
"Lackawanna, PA",209600,211035
"Palm Beach, FL",250900,125039
"Henderson, NC",155500,31316
"Howard, MD",982700,21224
"Frederick, MD",490800,42640
"Calaveras, CA",385900,48710
"Randolph, NC",206400,34109
"Tuscaloosa, AL",253400,54049
"Craighead, AR",102700,37746
"Winona, MN",165000,24906
"Suffolk, NY",659500,28468
"Umatilla, OR",202800,20624
"Windsor, VT",206400,47648
"Kent, DE",266300,122555
"Lincoln, NC",175200,4264
"Hamilton, IN",173600,14945
"Kankakee, IL",166700,44255
"Westmoreland, PA",229900,26115
"Alcorn, MS",97000,45240
"Tompkins, NY",272100,398307
"Orangeburg, SC",116300,28234
"Los Angeles, CA",4270900,38980
"Erie, OH",204700,396729
"Shenandoah, VA",195400,34310
"Windsor, VT",163100,41692
"Marshall, KY",121700,52414
"Sonoma, CA",723700,13082
"Armstrong, PA",87200,36048
"Washington, PA",99300,26177
"Pinellas, FL",294700,30404
"Brown, OH",189100,5046
"Orleans, VT",151300,12058
"Hall, GA",285900,22263
"San Bernardino, CA",271500,21395
"Cuyahoga, OH",381000,35140
"Cumberland, TN",82800,10975
"Calvert, MD",386700,33141
"Rutland, VT",196800,398955
"Trumbull, OH",186800,31534
"Clinton, IN",149500,24157
"Josephine, OR",251200,9362
"Hunterdon, NJ",399400,38870
"Knox, IL",88100,41809
"Catawba, NC",565100,50004
"Ashtabula, OH",203900,6227
"Warren, NY",232000,36397
"Nassau, NY",1001000,13347
"Lackawanna, PA",148800,39682
"Centre, PA",263000,51067
"Clinton, IN",171600,15572
"Rutland, VT",169400,21197
"Crawford, IN",140900,53336
"Polk, TX",104700,11649
"Nassau, NY",2298200,22015
"Pottawattamie, IA",324900,23114
"Gloucester, NJ",270900,46292
"Marin, CA",957000,12257
"Schuylkill, PA",102300,7451
"Yavapai, AZ",218600,12620
"Lincoln, MO",177500,11836
"Franklin, VT",224600,18121
"Marshall, TN",105400,38019
"McHenry, IL",474500,33488
"Albemarle, VA",508300,48993
"Saint Louis, MO",619300,41565
"Saint Louis, MO",113100,42116
"Manatee, FL",804700,45789
"Pottawattamie, IA",176100,9660
"Bell, TX",149700,23006
"Schuylkill, PA",101200,49514
"Hawaii, HI",216300,33021
"Pike, GA",171800,21747
"Rutland, VT",197600,24070
"Orange, NY",229300,18126
"Johnson, TX",240400,45967
"York, SC",140400,50090
"Steuben, IN",184300,49444
"Lenawee, MI",184700,4117
"Schoharie, NY",166200,47898
"Broome, NY",192700,26963
"Orange, NY",355700,397708
"Cascade, MT",171200,16979
"Chambers, TX",150800,56711
"Tippecanoe, IN",140800,15000
"Schuylkill, PA",168500,216627
"Mercer, PA",131000,396959
"Floyd, IN",285400,22034
"Yakima, WA",170100,26344
"Oswego, NY",170700,38916
"Fayette, TN",255700,47129
"Gaston, NC",181100,40499
"Oakland, MI",676300,8083
"Blue Earth, MN",191400,12551
"Wayne, IN",144000,36155
"Butte, CA",274000,11477
"Lenawee, MI",231400,10756
"Saint Louis, MO",47400,10969
"Henry, IL",114200,37147
"Essex, MA",709000,6188
"Cape May, NJ",1414300,43996
"Addison, VT",245900,9950
"Bryan, OK",100900,10483
"Pinellas, FL",506500,25245
"Monroe, FL",791700,54612
"Cumberland, PA",187500,55106
"Pittsburg, OK",113800,12224
"Haralson, GA",79400,29808
"Armstrong, PA",120400,398757
"Pinellas, FL",676700,10333
"Orange, IN",139800,22878
"Fremont, CO",129500,52039
"Calaveras, CA",280900,34757
"Spencer, IN",136200,4954
"Washington, PA",188800,45822
"Lake, FL",185400,15672
"Santa Barbara, CA",1702500,116639
"Kent, DE",186100,123001
"Carroll, NH",218700,36922
"Monroe, IN",307000,48088
"Culpeper, VA",384700,15433
"Lee, MS",133100,20439
"Montcalm, MI",81500,50066
"Cameron, TX",59000,55912
"Van Buren, MI",95600,3704
"Sullivan, NH",152600,9711
"Franklin, VT",170600,11526
"Missoula, MT",273900,25224
"Armstrong, PA",129500,399252
"Pittsylvania, VA",169900,3995
"Franklin, VA",296300,33379
"Calvert, MD",492400,53966
"Porter, IN",241300,40136
"Snohomish, WA",1660100,57134
"Fulton, NY",123600,397252
"Luzerne, PA",115500,399069
"Franklin, OH",278800,202210
"Armstrong, PA",84700,216984
"Centre, PA",257800,33455
"Hillsborough, NH",253500,41198
"Erie, NY",120500,193000
"Stokes, NC",166500,17688
"Mesa, CO",278400,34830
"Cape May, NJ",782900,50339
"Lackawanna, PA",187400,4106
"Jay, IN",93200,10595
"Gloucester, NJ",344700,19518
"Custer, OK",109400,20787
"Campbell, TN",111800,49328
"Montgomery, MD",1499000,157546
"Caroline, VA",160400,12730
"Waukesha, WI",346500,19537
"Tazewell, IL",150700,55436
"Hennepin, MN",341900,36758
"Ogle, IL",72600,22601
"Hampden, MA",250900,23124
"Gregg, TX",147400,46241
"Yavapai, AZ",380600,396566
"Montgomery, TN",136400,4280
"Allegheny, PA",179200,5115
"Clay, MN",265900,20286
"Carbon, PA",206000,396683
"Bartow, GA",206000,11356
"Sauk, WI",189300,32378
"Saint Louis, MO",97400,175343
"Allegheny, PA",199100,397703
"Worcester, MA",277400,54236
"Jackson, LA",84500,25336
"Sedgwick, KS",290500,50725
"Lenawee, MI",287000,25729
"Henry, IN",159100,46603
"Jay, IN",122000,54087
"Humboldt, CA",507400,49269
"Clinton, MI",186000,24585
"Carroll, NH",263300,49285
"Nacogdoches, TX",95600,42343
"Clinton, NY",191500,46619
"Kanawha, WV",151800,22925
"Weld, CO",387700,31349
"Windham, CT",296500,44547
"Champaign, IL",90700,14124
"Henderson, TN",131300,44859
"Lenawee, MI",119800,33310
"Putnam, IN",192700,45271
"Prince Georges, MD",331800,57243
"Washington, MD",360200,158422
"Barry, MI",238300,4816
"Madison, TN",94000,13068
"Peoria, IL",176000,28256
"Fauquier, VA",468100,44487
"Grant, WA",177100,52283
"Washington, VT",311500,399009
"Tazewell, IL",147100,5818
"Carteret, NC",260900,16833
"Schoharie, NY",105800,398503
"Alamance, NC",126600,29649
"Rockwall, TX",691200,43621
"Albemarle, VA",155500,49162
"York, PA",200100,53445
"Berks, PA",332100,398501
"Grafton, NH",329600,25152
"Grundy, IL",140300,50187
"Lake, IL",322100,22727
"Amherst, VA",158600,39835
"Lancaster, PA",276100,28445
"Orange, VT",199600,50124
"Lincoln, MO",145400,7972
"Montgomery, IL",68900,40505
"Montgomery, MD",422700,158731
"Nassau, NY",1879000,38975
"Onondaga, NY",143800,197812
"Madison, NY",161900,398615
"Monroe, MI",243200,25793
"Jefferson, CO",536800,119390
"Allegheny, PA",95500,212625
"Schuylkill, PA",76700,397063
"Fond du Lac, WI",233600,46845
"Skamania, WA",195500,55333
"Fond du Lac, WI",236300,29584
"Greenville, SC",253900,24116
"Champaign, IL",118000,45428
"Racine, WI",423000,254727
"Grafton, NH",202300,42356
"Franklin, MA",336100,33094
"Nassau, NY",1305300,36778
"Fresno, CA",351100,13977
"Dane, WI",240200,39893
"Parker, TX",249300,42897
"Addison, VT",222400,6903
"Cheshire, NH",280400,27281
"Guilford, NC",227800,28323
"Yavapai, AZ",183400,55723
"Washington, NE",368000,4763
"Tolland, CT",346600,121460
"Winnebago, WI",202300,397111
"Henry, IL",116000,8176
"Warren, NJ",382000,188370
"Chatham, NC",233700,19425
"Hampden, MA",324800,28134
"Tuscarawas, OH",187400,5978
"Grayson, TX",177800,18640
"Fresno, CA",406100,28224
"Jefferson, AL",190600,36079
"Hampshire, MA",327200,55852
"Weld, CO",277500,29113
"Lenawee, MI",205200,24343
"Fayette, GA",412900,43570
"Union, NC",228600,38953
"Chelan, WA",269800,33396
"Carroll, VA",119700,35609
"Waukesha, WI",256300,40068
"San Bernardino, CA",75200,48045
"Bucks, PA",538600,51772
"Douglas, OR",216300,11150
"Blue Earth, MN",192800,11647
"Kenton, KY",374400,17623
"Coos, NH",121300,40356
"Sangamon, IL",293600,21436
"Benton, IN",135100,53771
"Bossier, LA",169100,4567
"Jackson, MO",206700,25632
"Trumbull, OH",196800,199715
"Kenosha, WI",305400,40424
"Fayette, PA",97100,16967
"Douglas, OR",123500,55823
"Suffolk, NY",879300,11849
"Berks, PA",194600,20763
"Frederick, VA",401300,49853
"Steuben, NY",350100,399073
"Monroe, MS",124700,7107
"Garrett, MD",381900,22373
"Clay, IN",172700,141582
"Montgomery, MD",536800,17770
"Orange, IN",142500,21802
"York, SC",123700,38979
"Oldham, KY",341300,9024
"Sullivan, NH",191300,21167
"Clinton, NY",201900,33753
"Hood River, OR",389100,53810
"Dauphin, PA",182200,31390
"Saint Clair, IL",178100,52918
"Middlesex, VA",234500,20827
"Hunterdon, NJ",371900,53321
"Saint Louis, MO",226600,21330
"Pinellas, FL",196300,125918
"Pinellas, FL",714300,57177
"Luzerne, PA",95700,14615
"Brown, WI",186100,397590
"Cumberland, PA",264400,54477
"Fayette, PA",184800,11976
"Spartanburg, SC",118800,41611
"Oswego, NY",124000,399041
"Los Angeles, CA",2107400,33312
"Waukesha, WI",241200,38224
"Orangeburg, SC",109700,13968
"Pottawattamie, IA",198800,14915
"Lancaster, PA",394200,52163
"Johnson, TX",153100,14781
"Jefferson, MO",212700,32012
"Wayne, IN",160700,55209
"Summit, OH",131000,42032
"Spencer, IN",256200,54312
"Suffolk, NY",930300,196848
"Schuylkill, PA",73900,397359
"Mobile, AL",141500,24145
"Adams, WI",121900,30255
"Lawrence, TN",96000,54613
"Starr, TX",100500,235144
"Hillsborough, NH",218600,4979
"Pike, GA",164500,39731
"Tompkins, NY",209700,27479
"Kenai Peninsula, AK",213100,54367
"Bennington, VT",224100,43153
"Coles, IL",166900,26253
"New Haven, CT",467500,121657
"Carver, MN",250000,27731
"Cabarrus, NC",176800,39778
"Parker, TX",289600,30159
"Calhoun, MI",118100,51192
"Fond du Lac, WI",259000,4541
"Kanawha, WV",74500,255379
"Kanawha, WV",124900,37352
"Grafton, NH",254700,46253
"Hampshire, MA",289200,398800
"Allegheny, PA",134500,25541
"Broome, NY",146100,42898
"Washington, AR",264000,8724
"Webster, MS",113400,32618
"Schuylkill, PA",48300,53548
"Putnam, FL",187100,36141
"Craig, VA",92400,53524
"Oconee, SC",149800,14580
"Franklin, IA",0,23273
"Alcorn, MS",151000,52220
"Spartanburg, SC",120300,28021
"Linn, OR",342200,12487
"Marinette, WI",93400,19890
"Creek, OK",144900,26002
"Vermilion, IL",86500,38478
"Columbia, NY",311300,44745
"Montgomery, TN",179200,54496
"Chester, TN",117100,38408
"Merrimack, NH",251100,52523
"Wood, OH",100100,17675
"Tuscarawas, OH",204000,37258
"Eaton, MI",214700,4508
"Clermont, OH",186700,11419
"Pulaski, IN",142400,7242
"Franklin, TN",200100,16981
"Saint Johns, FL",501000,126512
"Grafton, NH",253900,21381
"Orange, VT",192200,23282
"Hendricks, IN",162100,29191
"Salem, NJ",220900,397088
"Litchfield, CT",580400,41567
"Hamilton, TN",521000,42905
"Jefferson, AL",49300,105205
"Pottawattamie, IA",113700,43167
"Steele, MN",237700,32798
"Onondaga, NY",194000,195854
"Macoupin, IL",71400,6387
"Schuyler, NY",217800,16392
"Llano, TX",359700,25188
"Coos, NH",182300,28200
"Pittsylvania, VA",187500,30483
"Alcorn, MS",96800,33666
"Grayson, TX",235800,54261
"Orange, VT",162800,398707
"Litchfield, CT",280700,19994
"Burke, NC",182600,20281
"Goochland, VA",318300,35157
"White, IN",146000,40553
"Lexington, SC",89500,44052
"Johnson, KS",333600,45227
"Snohomish, WA",346300,31783
"Dearborn, IN",178200,43602
"Calumet, WI",249800,398022
"Vermilion, IL",82900,18111
"Clay, MO",105800,48842
"Meriwether, GA",118000,52188
"Lancaster, NE",257300,11886
"Marshall, MS",109100,48350
"Tazewell, IL",131200,52573
"Whatcom, WA",328000,44904
"Fauquier, VA",440700,4930
"Augusta, VA",294500,16399
"York, SC",154700,36739
"Walworth, WI",363800,254114
"Lake, IL",507100,7734
"Monroe, MS",102800,8717
"Maui, HI",601300,56012
"Winnebago, WI",264900,397938
"Hancock, OH",129200,6689
"Belknap, NH",440700,21505
"Sonoma, CA",1095300,46018
"Yavapai, AZ",242500,30475
"El Dorado, CA",443700,50350
"Vernon, WI",126700,44875
"Spencer, IN",152500,24073
"Lawrence, PA",88400,24580
"Forsyth, NC",227600,11593
"Rock Island, IL",154300,28114
"Kenton, KY",217300,23019
"Jefferson, NY",182600,23342
"Suffolk, NY",4133000,7774
"Berrien, MI",98200,10378
"Litchfield, CT",526900,39985
"Kalamazoo, MI",137200,396093
"Washington, MD",264400,53197
"Saratoga, NY",410000,194047
"Lincoln, OK",83600,23106
"Collin, TX",237500,235208
"Washington, MO",74400,19401
"Vanderburgh, IN",167800,44864
"Washington, MD",244000,23976
"Lancaster, PA",285600,53457
"Saline, AR",188100,25060
"Putnam, IN",108100,44008
"Columbia, NY",213600,196064
"Centre, PA",290000,211770
"Maury, TN",187700,31926
"White, AR",71600,21567
"Orange, VT",203100,23842
"West Baton Rouge, LA",192100,37056
"Randolph, IN",64000,40565
"Ashtabula, OH",331100,47404
"Stark, OH",332700,24958
"Outagamie, WI",223400,39047
"Ocean, NJ",279500,29739
"Shelby, AL",268900,27065
"Jefferson, LA",185400,152142
"Winnebago, WI",282000,395681
"Wayne, OH",147300,54554
"Metcalfe, KY",94900,7309
"Addison, VT",246600,40185
"Harris, TX",93700,9395
"Mower, MN",113000,11670
"Bradley, TN",233100,226803
"Missoula, MT",260700,23769
"Cook, IL",212100,25866
"Allegheny, PA",203300,26880
"Boulder, CO",485800,48326
"Maury, TN",225200,7948
"Morgan, IN",164300,42647
"Oconee, SC",137200,53453
"Summit, OH",547700,199621
"La Salle, IL",112000,20824
"Essex, NY",279100,5386
"Douglas, NV",692300,21880
"Kent, DE",237000,16031
"Wright, IA",0,31793
"Tazewell, IL",125900,40065
"Shawnee, KS",152800,50334
"Cheshire, NH",184300,40559
"Benton, IN",146100,22232
"Sangamon, IL",103800,45513
"Berkshire, MA",254300,20345
"Maury, TN",208500,29342
"Lawrence, PA",100400,396631
"Eaton, MI",214000,49788
"Beaufort, SC",287100,27006
"Loudoun, VA",973600,50586
"Saint Clair, AL",288100,102808
"Iredell, NC",199200,33242
"Montgomery, MD",826900,48732
"Plumas, CA",200700,23269
"Warren, IA",294000,44822
"Rutland, VT",176200,395516
"Benewah, ID",137200,13665
"Caroline, VA",178500,30554
"Gibson, IN",150400,45335
"Dauphin, PA",80700,41717
"Ocean, NJ",823600,20723
"Tuscola, MI",88100,4333
"Wake, NC",249100,46719
"Berks, PA",357200,215908
"Saginaw, MI",145500,42887
"Saint Landry, LA",114100,27785
"Montgomery, TN",215100,230684
"DeKalb, IL",306400,14492
"Mariposa, CA",190700,35059
"Barnstable, MA",470200,37279
"Apache, AZ",146600,54520
"Caroline, MD",295700,11866
"Ocean, NJ",760100,56726
"Fond du Lac, WI",248100,19483
"Montgomery, AL",236200,42276
"Wayne, OH",327100,18193
"Hocking, OH",141700,56274
"Jefferson, AL",255900,19472
"Weld, CO",376000,31558
"Westmoreland, PA",196900,396664
"Parker, TX",364400,10993
"Hutchinson, TX",90600,18209
"Lewis, WA",248400,39881
"Sangamon, IL",113300,12417
"Buncombe, NC",311400,37275
"Rock Island, IL",157600,52621
"Franklin, MO",111100,38818
"Monmouth, NJ",589900,20400
"Bay, MI",130300,56998
"Calaveras, CA",315800,15874
"Columbia, WI",251100,51505
"Coos, NH",148000,53629
"Prince Georges, MD",332100,28374
"Collin, TX",140400,4692
"Ontario, NY",201200,48868
"Fluvanna, VA",137200,51127
"Bennington, VT",174700,41043
"Ocean, NJ",958300,55585
"Bell, TX",193500,235736
"Itawamba, MS",134600,25755
"Monmouth, NJ",1936900,38157
"Baldwin, AL",129100,9754
"Ocean, NJ",460200,188709
"Wayne, OH",159300,3894
"Garrett, MD",182800,19509
"Hampshire, MA",353700,34917
"Apache, AZ",132100,17846
"Pottawattamie, IA",132900,48652
"Franklin, VA",186000,244212
"Washington, MN",635600,10045
"Franklin, OH",189900,43633
"Dane, WI",253000,398989
"Marshall, KY",113700,28406
"Westmoreland, PA",91500,214107
"Dallas, IA",225900,54918
"Muskegon, MI",217800,41321
"Allen, IN",225900,25038
